2023-06-09 22:46:08,917 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-16 14:04:45,418 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-16 14:04:45,423 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-16 14:04:47,432 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-16 14:04:47,465 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 13928 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-16 14:04:47,466 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-16 14:04:47,499 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-16 14:04:47,499 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-16 14:04:48,372 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-16 14:04:48,440 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 62 ms. Found 9 JPA repository interfaces.
2023-06-16 14:04:48,847 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-16 14:04:48,854 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-16 14:04:48,854 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-16 14:04:48,854 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-16 14:04:48,900 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-16 14:04:48,900 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1400 ms
2023-06-16 14:04:49,017 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-16 14:04:49,054 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-16 14:04:49,252 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-16 14:04:49,446 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@108f72df
2023-06-16 14:04:49,448 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-16 14:04:49,491 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-16 14:04:50,288 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-16 14:04:50,295 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-16 14:04:50,736 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-16 14:04:50,961 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2cc12feb, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@160395fe, org.springframework.security.web.context.SecurityContextHolderFilter@433d91e2, org.springframework.security.web.header.HeaderWriterFilter@79c9285a, org.springframework.web.filter.CorsFilter@297db7fb, org.springframework.security.web.authentication.logout.LogoutFilter@141ed70f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7d485134, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4f4919, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7df79100, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5c18fbde, org.springframework.security.web.access.ExceptionTranslationFilter@303a6e92, org.springframework.security.web.access.intercept.AuthorizationFilter@ec687da]
2023-06-16 14:04:51,390 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-16 14:04:51,403 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-16 14:04:51,420 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-16 14:04:51,427 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 4.216 seconds (process running for 5.026)
2023-06-16 14:04:54,028 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-16 14:04:54,028 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-16 14:04:54,029 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-16 14:04:54,066 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:04:58,685 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-16 14:04:59,225 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:3, size:3
2023-06-16 14:04:59,639 INFO  [http-nio-8081-exec-3] c.e.S.A.c.BlackListController - Current page:5, size:3
2023-06-16 14:05:01,098 INFO  [http-nio-8081-exec-10] c.e.S.A.c.BlackListController - Current page:4, size:3
2023-06-16 14:05:01,798 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:06:37,344 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-16 14:06:37,346 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-16 14:06:37,350 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-16 14:06:39,518 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-16 14:06:39,581 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 8940 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-16 14:06:39,583 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-16 14:06:39,628 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-16 14:06:39,629 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-16 14:06:40,486 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-16 14:06:40,556 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 63 ms. Found 9 JPA repository interfaces.
2023-06-16 14:06:40,971 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-16 14:06:40,978 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-16 14:06:40,978 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-16 14:06:40,978 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-16 14:06:41,021 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-16 14:06:41,021 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1392 ms
2023-06-16 14:06:41,137 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-16 14:06:41,173 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-16 14:06:41,370 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-16 14:06:41,553 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@325d5e74
2023-06-16 14:06:41,554 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-16 14:06:41,596 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-16 14:06:42,382 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-16 14:06:42,389 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-16 14:06:42,837 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-16 14:06:43,067 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@a24a8b5, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2cf24ed3, org.springframework.security.web.context.SecurityContextHolderFilter@24b3e2a2, org.springframework.security.web.header.HeaderWriterFilter@141ed70f, org.springframework.web.filter.CorsFilter@423fc74e, org.springframework.security.web.authentication.logout.LogoutFilter@1051160b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1cde5fbc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@250749d5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@35cb7685, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6c663b30, org.springframework.security.web.access.ExceptionTranslationFilter@498dae74, org.springframework.security.web.access.intercept.AuthorizationFilter@6f892f25]
2023-06-16 14:06:43,501 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-16 14:06:43,514 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-16 14:06:43,529 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-16 14:06:43,536 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 4.341 seconds (process running for 5.177)
2023-06-16 14:06:45,823 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-16 14:06:45,823 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-16 14:06:45,824 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-16 14:06:45,863 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:06:47,653 INFO  [http-nio-8081-exec-7] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:06:51,327 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:5, size:10
2023-06-16 14:06:52,235 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:4, size:10
2023-06-16 14:06:52,816 INFO  [http-nio-8081-exec-4] c.e.S.A.c.BlackListController - Current page:2, size:10
2023-06-16 14:06:53,279 INFO  [http-nio-8081-exec-3] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:07:49,732 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-16 14:07:49,735 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-16 14:07:49,740 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-16 14:07:51,761 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-16 14:07:51,788 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 15608 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-16 14:07:51,789 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-16 14:07:51,818 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-16 14:07:51,818 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-16 14:07:52,289 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-16 14:07:52,371 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 76 ms. Found 9 JPA repository interfaces.
2023-06-16 14:07:52,884 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-16 14:07:52,891 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-16 14:07:52,891 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-16 14:07:52,891 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-16 14:07:52,933 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-16 14:07:52,933 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1115 ms
2023-06-16 14:07:53,048 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-16 14:07:53,083 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-16 14:07:53,274 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-16 14:07:53,475 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@7245d735
2023-06-16 14:07:53,477 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-16 14:07:53,525 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-16 14:07:54,452 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-16 14:07:54,459 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-16 14:07:54,911 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-16 14:07:55,192 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@178e9b67, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@caadaa2, org.springframework.security.web.context.SecurityContextHolderFilter@7f32c4c9, org.springframework.security.web.header.HeaderWriterFilter@14a5d2e6, org.springframework.web.filter.CorsFilter@70a0662d, org.springframework.security.web.authentication.logout.LogoutFilter@7e47aa27, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1aecc351, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4b04aad0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3da0b070, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6f07df98, org.springframework.security.web.access.ExceptionTranslationFilter@cdaf4bf, org.springframework.security.web.access.intercept.AuthorizationFilter@52d92cd8]
2023-06-16 14:07:55,667 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-16 14:07:55,684 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-16 14:07:55,701 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-16 14:07:55,708 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 4.147 seconds (process running for 4.905)
2023-06-16 14:08:04,908 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-16 14:08:04,908 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-16 14:08:04,909 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-16 14:08:04,946 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:08:08,895 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:08:11,047 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:5
2023-06-16 14:08:12,246 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:08:13,772 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:08:16,062 INFO  [http-nio-8081-exec-3] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:08:17,438 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:08:19,522 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:5
2023-06-16 14:08:28,207 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:08:31,097 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:5
2023-06-16 14:08:32,345 INFO  [http-nio-8081-exec-3] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:08:34,468 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:08:36,091 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:09:03,622 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-16 14:09:03,624 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-16 14:09:03,627 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-16 14:09:05,904 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-16 14:09:05,938 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 9228 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-16 14:09:05,939 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-16 14:09:05,976 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-16 14:09:05,977 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-16 14:09:06,527 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-16 14:09:06,612 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 77 ms. Found 9 JPA repository interfaces.
2023-06-16 14:09:07,116 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-16 14:09:07,122 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-16 14:09:07,122 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-16 14:09:07,122 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-16 14:09:07,167 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-16 14:09:07,167 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1189 ms
2023-06-16 14:09:07,279 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-16 14:09:07,317 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-16 14:09:07,515 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-16 14:09:07,706 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@36f4b27c
2023-06-16 14:09:07,708 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-16 14:09:07,751 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-16 14:09:08,538 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-16 14:09:08,545 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-16 14:09:08,983 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-16 14:09:09,205 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@41abb022, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1c49bc9c, org.springframework.security.web.context.SecurityContextHolderFilter@68f257ad, org.springframework.security.web.header.HeaderWriterFilter@35cb7685, org.springframework.web.filter.CorsFilter@1dd8b003, org.springframework.security.web.authentication.logout.LogoutFilter@2e6ed4d1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@43a85709, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@39294a9c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6956eb4d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@704c8f14, org.springframework.security.web.access.ExceptionTranslationFilter@4677ff94, org.springframework.security.web.access.intercept.AuthorizationFilter@6c663b30]
2023-06-16 14:09:09,641 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-16 14:09:09,653 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-16 14:09:09,666 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-16 14:09:09,672 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 4.157 seconds (process running for 5.104)
2023-06-16 14:09:13,228 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-16 14:09:13,229 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-16 14:09:13,229 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2023-06-16 14:09:13,266 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:09:15,360 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:09:17,262 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:0, size:5
2023-06-16 14:09:18,326 INFO  [http-nio-8081-exec-3] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:09:20,433 INFO  [http-nio-8081-exec-4] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:09:22,172 INFO  [http-nio-8081-exec-10] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-16 14:09:23,180 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:5
2023-06-16 14:09:23,898 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:09:24,740 INFO  [http-nio-8081-exec-3] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-16 14:09:51,245 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-16 14:09:51,248 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-16 14:09:51,251 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-16 14:09:53,107 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
